code;gen1;gen2;gen3;gen4;gen5;gen6;gen7;gen8;gen9;gen10;gen11;gen12;gen13;gen14;gen15;gen16;gen17;gen18;gen19;gen20;gen21;gen22;gen23;gen24;gen25;gen26;gen27;altitude;pluvio_yr;forest;pluvio_1;pluvio_2;pluvio_3;pluvio_4;pluvio_5;pluvio_6;pluvio_7;pluvio_8;pluvio_9;pluvio_10;pluvio_11;pluvio_12;geology;evi_1;evi_2;evi_3;evi_4;evi_5;evi_6;evi_7;evi_8;evi_9;evi_10;evi_11;evi_12;evi_13;evi_14;evi_15;evi_16;evi_17;evi_18;evi_19;evi_20;evi_21;evi_22;evi_23;lon;lat;surface
1117;6;0;0;0;0;0;0;0;1;68;2;0;5;0;0;0;0;0;0;1;2;0;0;0;2;2;0;440.825439453125;1462;2;86.1672058105469;97.6645126342773;137.328247070312;144.500076293945;112.503921508789;101.834411621094;84.6645126342773;90.1658935546875;153.168746948242;181.002532958984;164.833786010742;101.333564758301;1;0.371101588010788;0.396412700414658;0.400558948516846;0.450866878032684;0.521107256412506;0.529627740383148;0.521154284477234;0.529562175273895;0.516894161701202;0.510829985141754;0.493793934583664;0.460426300764084;0.47526428103447;0.452257484197617;0.474792867898941;0.514943718910217;0.541747450828552;0.515589714050293;0.507878124713898;0.508692979812622;0.485239684581757;0.451627373695374;0.382856428623199;15.8182402841534;1.16407808237196;5
642;2;0;0;5;3;2;8;0;1;24;44;33;61;0;0;0;2;0;1;3;11;0;7;0;4;99;19;464.811309814453;1462;1;55.5;78.3333358764648;144.33332824707;139.33332824707;141;110.166664123535;113.333335876465;114;157.33332824707;189.33332824707;131.33332824707;67.5;1;0.346556007862091;0.372369557619095;0.428263336420059;0.437826871871948;0.454335570335388;0.514467120170593;0.551519751548767;0.545358896255493;0.53226500749588;0.519546449184418;0.502185940742493;0.475995570421219;0.465519607067108;0.436804950237274;0.463228434324265;0.493103325366974;0.510755717754364;0.485309988260269;0.482656538486481;0.469124764204025;0.428412050008774;0.424784988164902;0.332111448049545;15.4434204321209;2.213573668063;23.0026022369
1178;0;0;0;0;5;1;16;0;0;46;33;6;20;0;0;0;1;0;0;6;6;0;8;2;0;121;134;561.020690917969;1518.44445800781;7;23.9934749603271;55.8668632507324;138.171676635742;144.741119384766;143.348556518555;145.760055541992;155.760345458984;167.724426269531;184.33757019043;202.253082275391;110.645278930664;31.0684814453125;5;0.339343041181564;0.362662941217422;0.406715005636215;0.439176827669144;0.478565484285355;0.518524169921875;0.501522302627563;0.523483991622925;0.513621807098389;0.514462530612946;0.50357323884964;0.483147501945496;0.481552273035049;0.468767791986465;0.471039831638336;0.488662987947464;0.50036746263504;0.462448984384537;0.443662017583847;0.43055647611618;0.436314404010773;0.412150949239731;0.346946537494659;15.8557222693566;3.56292513538004;16.5
923;0;0;0;0;0;2;0;0;0;16;4;0;3;1;0;0;0;0;0;1;0;0;1;0;1;1;0;400.639709472656;1431;2;86.8333358764648;93.666618347168;129.5;145.833251953125;124.500015258789;96.6666946411133;68.8333129882812;81.1666259765625;144.000015258789;191.000076293945;171.666625976562;94.3333435058594;3;0.440119028091431;0.464810788631439;0.466136783361435;0.49881774187088;0.534036040306091;0.530779182910919;0.562017798423767;0.598867237567902;0.556497514247894;0.560937404632568;0.542499542236328;0.510110378265381;0.512073278427124;0.517984569072723;0.511536061763763;0.580627143383026;0.610142588615417;0.579061150550842;0.542107939720154;0.558313548564911;0.546637713909149;0.523678302764893;0.454865157604218;15.6683123433404;0.826740215542698;5.5
1943;5;0;0;3;0;0;0;1;0;26;21;5;8;0;2;3;0;0;0;1;9;0;6;1;3;0;0;507.624084472656;1459;7;34.6668930053711;62.999698638916;115.832885742188;124.000099182129;136.332046508789;130.999877929688;136.333602905273;164.166275024414;180.333374023438;188.499542236328;100.666313171387;44.1670188903809;3;0.350872993469238;0.390419006347656;0.409024715423584;0.443383723497391;0.470113575458527;0.460457801818848;0.490059018135071;0.492536544799805;0.494483321905136;0.485683083534241;0.466856986284256;0.428930729627609;0.45911180973053;0.443280875682831;0.462613791227341;0.458290576934814;0.491083413362503;0.463919192552567;0.431792765855789;0.449420213699341;0.430077373981476;0.387556403875351;0.337454319000244;16.5303980030152;3.00069535733128;7.25
84;1;0;0;2;4;1;0;52;1;17;12;3;5;0;1;3;2;1;1;4;10;2;18;14;6;16;0;708.691284179688;1463.55554199219;6;33.2272300720215;54.2529067993164;126.356590270996;173.16667175293;160.054748535156;139.954452514648;116.138572692871;124.503387451172;173.890502929688;218.694763183594;134.611923217773;34.1981582641602;5;0.388072460889816;0.380477219820023;0.410323977470398;0.46106293797493;0.462405323982239;0.472441434860229;0.483486831188202;0.473001569509506;0.480683535337448;0.463137567043304;0.466117262840271;0.432459056377411;0.402555167675018;0.36391344666481;0.404782444238663;0.395378082990646;0.424893766641617;0.485627055168152;0.470948576927185;0.443791896104813;0.404706060886383;0.40319612622261;0.384121596813202;13.7192491127713;3.26306925375403;12
1583;0;0;0;0;0;0;0;0;0;31;13;0;8;4;0;0;0;0;0;0;1;0;1;2;0;6;0;370.261413574219;1427.33337402344;1;77.8614654541016;92.418327331543;149.270446777344;145.75553894043;133.475280761719;100.079658508301;85.3368301391602;91.9738540649414;148.241149902344;169.097671508789;160.929794311523;87.6885223388672;6;0.360153943300247;0.374942153692245;0.394226878881454;0.469747424125671;0.4565589427948;0.495822846889496;0.507159113883972;0.507938385009766;0.535455942153931;0.523405075073242;0.484128177165985;0.452422022819519;0.46429830789566;0.449637413024902;0.514016687870026;0.489183813333511;0.502291858196259;0.535513520240784;0.494430959224701;0.4687480032444;0.492355197668076;0.457818001508713;0.381717503070831;16.2680241065924;0.976668156355704;6.5
3093;3;6;3;3;0;2;0;11;0;44;26;1;23;2;3;3;1;0;13;0;15;0;6;17;76;0;0;520.66064453125;1425.33337402344;7;24.5028285980225;48.410816192627;113.355514526367;103.07430267334;101.729438781738;150.084838867188;164.075408935547;182.281158447266;167.138885498047;183.226257324219;87.1555328369141;33.7684745788574;3;0.352209866046906;0.35724475979805;0.388331025838852;0.431986957788467;0.435894995927811;0.510219216346741;0.47360947728157;0.486720681190491;0.509282946586609;0.494359374046326;0.459452152252197;0.436439543962479;0.475560456514359;0.472307980060577;0.473006010055542;0.484975904226303;0.487712562084198;0.477573066949844;0.475766181945801;0.452959328889847;0.424414873123169;0.394334495067596;0.355114817619324;17.3924836626899;3.56292513538004;10.5
42;4;0;0;1;3;1;1;3;1;5;6;12;16;0;4;1;1;0;0;3;3;0;9;9;1;18;0;730.858947753906;1507.33337402344;6;35.6666679382324;55.2875862121582;117.878158569336;173.908508300781;188.657257080078;139.699310302734;123.378158569336;121.303909301758;193.82160949707;210.861846923828;132.528045654297;28.3328723907471;5;0.384210795164108;0.354973465204239;0.421072870492935;0.429584324359894;0.464746594429016;0.458559066057205;0.502467751502991;0.476594716310501;0.501265287399292;0.471609741449356;0.433072686195374;0.41744989156723;0.396688640117645;0.361219108104706;0.400825947523117;0.450711607933044;0.422221511602402;0.473808944225311;0.464528560638428;0.429253935813904;0.415225893259048;0.428545653820038;0.371720135211945;13.6068031571616;3.56292513538004;13
1484;1;1;0;0;0;5;4;3;0;18;5;0;6;6;0;0;3;0;0;6;0;0;4;3;8;43;0;382.722778320312;1439;2;82.2198715209961;98.8507919311523;138.097671508789;151.825439453125;128.965087890625;101.904815673828;78.2198715209961;79.8507919311523;152.228591918945;180.490432739258;157.614303588867;89.9659194946289;6;0.376059681177139;0.385392069816589;0.424706786870956;0.461182951927185;0.498832225799561;0.50998866558075;0.523631870746613;0.524377226829529;0.533051192760468;0.51962023973465;0.486327081918716;0.453017503023148;0.474429994821548;0.455496788024902;0.517494738101959;0.506318390369415;0.540330171585083;0.561376392841339;0.502745866775513;0.491642266511917;0.491625547409058;0.446920037269592;0.399317115545273;16.1930601361859;0.751776245136196;10
2602;2;0;1;0;0;0;0;4;0;21;9;0;11;0;1;5;1;0;0;3;2;0;5;9;102;0;0;526.652221679688;1424.66662597656;7;35.0954627990723;53.4451446533203;115.354431152344;111.967292785645;117.422996520996;133.86604309082;143.983642578125;168.171417236328;171.449905395508;184.699371337891;95.8391342163086;37.9335441589355;3;0.350082278251648;0.372599512338638;0.403140485286713;0.404166758060455;0.455639451742172;0.540889203548431;0.477273613214493;0.517090916633606;0.473775029182434;0.476109772920609;0.476056635379791;0.428668677806854;0.451666206121445;0.429731726646423;0.471529632806778;0.439257860183716;0.510409295558929;0.452222794294357;0.470864087343216;0.412474006414413;0.414405465126038;0.400353163480759;0.339670330286026;16.9801818254542;3.11314131294103;8.5
1345;2;0;0;0;0;1;0;0;0;114;24;5;3;6;1;0;0;0;0;2;3;0;1;3;4;1;0;404.444213867188;1450;5;82.6384963989258;95.9060974121094;144.226760864258;144.891540527344;110.561973571777;105.494369506836;87.8577499389648;95.8821640014648;151.153518676758;171.934265136719;163.462432861328;98.1478805541992;3;0.355446219444275;0.362021863460541;0.424143344163895;0.455320447683334;0.49184387922287;0.519324243068695;0.505903303623199;0.510073900222778;0.524980783462524;0.499658674001694;0.494118303060532;0.430911719799042;0.436353087425232;0.433490484952927;0.495823353528976;0.501357078552246;0.506225824356079;0.507655441761017;0.480847269296646;0.500296294689178;0.472401469945908;0.426626235246658;0.389707893133163;16.0806141805762;1.16407808237196;10.5
387;1;0;0;2;1;1;2;7;1;7;11;5;7;0;0;0;0;0;15;0;2;0;1;2;1;54;36;622.747436523438;1478.66662597656;7;30.2880458831787;56.8777008056641;132.98551940918;150.030349731445;165.288970947266;146.031265258789;149.075637817383;138.802536010742;190.320236206055;195.133560180664;103.910804748535;27.3781604766846;5;0.364939540624619;0.388209640979767;0.40619495511055;0.453201085329056;0.440479874610901;0.512951791286469;0.51964396238327;0.512539744377136;0.521795928478241;0.51827085018158;0.515919923782349;0.446412205696106;0.473724782466888;0.421351581811905;0.481204032897949;0.445550799369812;0.476948380470276;0.453659474849701;0.451629847288132;0.446880578994751;0.428388476371765;0.405383318662643;0.354862809181213;14.7687446984624;3.56292513538004;9.5
722;1;0;0;0;0;2;0;39;0;4;3;0;2;3;0;0;0;0;92;0;0;0;2;7;20;3;0;441.906646728516;1431;2;87.5;91.8333358764648;129;139.83332824707;126.5;102.5;64.6666641235352;74.8333358764648;146.16667175293;197.5;165.16667175293;97.5;1;0.404831409454346;0.40680405497551;0.443206399679184;0.469122290611267;0.508381903171539;0.529988527297974;0.53926295042038;0.547652065753937;0.528090715408325;0.512952625751495;0.517778038978577;0.461864531040192;0.465808004140854;0.486297875642776;0.504330635070801;0.512141108512878;0.529709756374359;0.547902345657349;0.497055053710938;0.520159959793091;0.505761802196503;0.465281873941422;0.392852932214737;15.5183844025274;0.826740215542698;6
2856;9;0;0;1;0;0;2;9;0;34;31;0;22;1;3;6;0;0;19;1;13;0;8;11;35;5;0;487.282348632812;1431.54321289062;7;28.0143814086914;48.1421432495117;106.451881408691;107.829917907715;109.698135375977;141.402847290039;164.486801147461;185.988128662109;166.466766357422;183.715576171875;91.6635513305664;33.4680023193359;3;0.343137264251709;0.349973112344742;0.387241154909134;0.427958726882935;0.438343644142151;0.535527050495148;0.49458721280098;0.491358131170273;0.498321831226349;0.495057642459869;0.499215871095657;0.43702358007431;0.469306856393814;0.471644818782806;0.471630305051804;0.460795313119888;0.494729816913605;0.468125998973846;0.449010729789734;0.457610636949539;0.444354563951492;0.402432888746262;0.348519057035446;17.1675917514704;3.45047917977029;10.175
3446;2;3;6;0;1;0;1;84;0;25;27;12;14;0;2;1;4;1;125;0;0;0;5;44;35;21;36;479.785888671875;1437;1;41.0424194335938;59.7579116821289;105.311782836914;122.967002868652;109.075424194336;165.586196899414;164.715484619141;166.511459350586;152.629974365234;165.377105712891;99.494270324707;30.6774406433105;3;0.376023858785629;0.384634971618652;0.397104799747467;0.427988737821579;0.463246375322342;0.512157022953033;0.532591223716736;0.55318695306778;0.522312164306641;0.549302458763123;0.482896894216537;0.465095728635788;0.502625167369843;0.491770029067993;0.51629227399826;0.520584762096405;0.531692564487457;0.499140381813049;0.485155403614044;0.485432416200638;0.457608044147491;0.455618321895599;0.381694763898849;17.8797494703322;3.48796116497354;10.5
1456;1;2;0;0;1;0;8;16;0;4;8;8;4;0;2;0;0;0;41;3;0;0;5;26;10;17;2;362.315734863281;1438.77783203125;2;67.5594863891602;73.3296356201172;131.70622253418;128.407974243164;127.151969909668;106.137481689453;110.031539916992;111.749267578125;148.74528503418;162.894546508789;134.723663330078;85.0442581176758;6;0.310616552829742;0.339883625507355;0.373292982578278;0.398681908845901;0.416253954172134;0.455661356449127;0.450651824474335;0.470345675945282;0.464694947004318;0.432034105062485;0.43693470954895;0.400164425373077;0.404201060533524;0.405195444822311;0.42305263876915;0.41833484172821;0.448103547096252;0.43647089600563;0.451404929161072;0.448019713163376;0.426774352788925;0.413709402084351;0.330371648073196;16.1555781509827;1.68882587521748;3.5
91;4;0;0;0;0;0;1;2;1;6;8;1;7;0;0;5;0;0;6;0;2;2;3;2;2;11;0;742.191101074219;1493.96301269531;6;37.7574615478516;57.5233192443848;122.267517089844;172.055267333984;185.646667480469;139.73942565918;128.548202514648;124.075714111328;182.182922363281;209.298080444336;133.302719116211;29.4909839630127;5;0.366291284561157;0.346499472856522;0.418949335813522;0.43725374341011;0.440494984388351;0.461777538061142;0.49893507361412;0.478499174118042;0.477765947580338;0.461400240659714;0.444415897130966;0.416147947311401;0.373412311077118;0.382381737232208;0.39002338051796;0.457564234733582;0.461433738470078;0.451508373022079;0.463585257530212;0.419185668230057;0.422391325235367;0.405866742134094;0.373856276273727;13.7192491127713;3.52544315017679;12
3166;1;0;2;0;0;0;0;7;0;3;8;0;2;1;0;0;0;0;4;0;0;0;1;5;9;0;0;500.81201171875;1410.44445800781;1;23.8315849304199;49.2950782775879;122.480842590332;108.011360168457;104.988594055176;150.336166381836;159.74577331543;178.553344726562;166.791641235352;179.952255249023;80.7408752441406;31.1898536682129;3;0.364060342311859;0.364516258239746;0.391686409711838;0.449163526296616;0.483136981725693;0.497074842453003;0.476399064064026;0.530774712562561;0.500826060771942;0.510154604911804;0.469963312149048;0.458838224411011;0.495493084192276;0.477477639913559;0.474696815013885;0.536757111549377;0.492835104465485;0.489887237548828;0.485810488462448;0.46496793627739;0.455503106117249;0.416034609079361;0.360199332237244;17.4674476330964;3.6753710909898;4
2152;8;1;0;0;0;0;0;0;7;21;12;2;31;4;0;0;0;0;0;2;1;0;0;2;0;8;0;378.742523193359;1464;5;72;88.0489730834961;152.557907104492;143.952758789062;125.937629699707;105.256698608398;126.222846984863;97.6185607910156;144.695190429688;166.176452636719;140.628356933594;76.6426086425781;6;0.357157856225967;0.370882421731949;0.411519408226013;0.470232397317886;0.495270311832428;0.511867821216583;0.505787670612335;0.525609612464905;0.533827602863312;0.47614660859108;0.472738295793533;0.453500688076019;0.431607782840729;0.450653195381165;0.462420582771301;0.453612148761749;0.504354536533356;0.525314271450043;0.515748858451843;0.491339564323425;0.487710386514664;0.470575869083405;0.40273705124855;16.6803259438282;1.38896999359147;14.5
2587;1;0;0;0;0;0;0;0;0;6;9;0;11;0;0;0;0;0;0;1;2;0;5;1;0;2;0;462.521179199219;1472.55554199219;7;55.4128646850586;75.9480285644531;126.954162597656;126.038230895996;130.27522277832;112.240058898926;135.353210449219;140.819580078125;158.928146362305;174.703369140625;105.024482727051;64.2660751342773;6;0.319385081529617;0.370714902877808;0.376241087913513;0.434675186872482;0.452666908502579;0.490607976913452;0.481584340333939;0.497813701629639;0.481766015291214;0.46206933259964;0.472598016262054;0.445193916559219;0.459476321935654;0.465134888887405;0.464266717433929;0.428458780050278;0.456169456243515;0.471448212862015;0.455557614564896;0.452790677547455;0.434100896120071;0.398996472358704;0.341370970010757;16.9801818254542;2.55091153489226;3
3229;3;2;2;1;0;2;0;8;0;16;18;0;8;1;1;0;1;0;13;0;4;0;1;24;46;0;0;463.588714599609;1416.96301269531;7;26.853271484375;52.2804908752441;110.656120300293;107.945182800293;102.584846496582;156.271789550781;165.659484863281;176.848480224609;165.276000976562;182.962219238281;84.1186294555664;31.9316520690918;3;0.360891103744507;0.376805275678635;0.389677613973618;0.449674636125565;0.456382632255554;0.491436988115311;0.471885800361633;0.530002295970917;0.524017035961151;0.501692831516266;0.497917503118515;0.44350677728653;0.469602853059769;0.470280289649963;0.49869167804718;0.487405925989151;0.520725905895233;0.4890096783638;0.467680513858795;0.465166091918945;0.455989301204681;0.409819662570953;0.353935092687607;17.542411603503;3.6004071205833;8
2380;1;1;0;0;0;0;0;5;0;1;2;0;7;14;2;1;0;0;0;1;1;0;3;3;3;0;18;410.042755126953;1452;7;44.3119049072266;70.4673919677734;120.78955078125;122.977645874023;136.797927856445;117.173187255859;136.009307861328;145.044708251953;166.005584716797;186.326812744141;102.654556274414;52.6387214660645;6;0.341816276311874;0.35136216878891;0.394039422273636;0.427617371082306;0.44958221912384;0.488219946622849;0.484944134950638;0.499267041683197;0.503466904163361;0.474952399730682;0.472615391016006;0.450626850128174;0.456388086080551;0.430265098810196;0.464287012815475;0.474735498428345;0.474433153867722;0.45186972618103;0.451403111219406;0.435854732990265;0.425540059804916;0.398342043161392;0.338872581720352;16.8302538846412;2.73832146090852;2
2213;1;0;0;0;1;0;0;3;0;15;9;1;18;0;0;0;3;0;0;2;5;0;6;10;16;2;0;387.179229736328;1447.11108398438;6;68.1273956298828;77.3529739379883;146.412811279297;135.705947875977;123.431976318359;101.607292175293;141.167129516602;108.412803649902;148.647491455078;168.579467773438;132.127395629883;67.7945251464844;6;0.326518505811691;0.367398083209991;0.395098775625229;0.393579930067062;0.400178670883179;0.48173463344574;0.47307687997818;0.4631207883358;0.490884214639664;0.469412356615067;0.463613063097;0.419891029596329;0.40503117442131;0.416917353868484;0.427566081285477;0.449829459190369;0.465994775295258;0.449091166257858;0.46787017583847;0.454384386539459;0.451333969831467;0.428783982992172;0.358856827020645;16.7178079290314;1.80127183082723;4
